        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Controller Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , VDDC Power Draw [W] , VDDCI Power Draw [W] , VRM Efficiency [%] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2022-04-16 09:17:31 ,        1216.0   ,           1750.0   ,               76.0   ,              54   ,                2106   ,         94   ,                       33   ,                       3140   ,                      134   ,                 109.5   ,             103.9   ,               10.7   ,             95.1   , 0.9313   ,               49.0   ,                 10173   ,
2022-04-16 09:17:32 ,        1201.3   ,           1750.0   ,               74.0   ,              55   ,                2144   ,          0   ,                        1   ,                       3141   ,                      134   ,                  35.0   ,              18.1   ,                8.9   ,             76.7   , 0.9063   ,               49.0   ,                 10178   ,
2022-04-16 09:17:33 ,        1216.0   ,           1750.0   ,               73.0   ,              55   ,                2154   ,        100   ,                       31   ,                       3448   ,                      216   ,                  97.6   ,              79.2   ,               10.7   ,             93.0   , 0.9375   ,               50.0   ,                 10304   ,
2022-04-16 09:17:34 ,        1216.0   ,           1750.0   ,               74.0   ,              54   ,                2116   ,        100   ,                       41   ,                       3449   ,                      216   ,                 102.2   ,              85.8   ,               10.7   ,             92.5   , 0.9437   ,               50.0   ,                 10339   ,
2022-04-16 09:17:35 ,        1216.0   ,           1750.0   ,               74.0   ,              54   ,                2110   ,         43   ,                       13   ,                       3449   ,                      216   ,                 109.3   ,              86.8   ,               10.7   ,             94.4   , 0.9313   ,               52.0   ,                 10325   ,
2022-04-16 09:17:36 ,        1216.0   ,           1750.0   ,               74.0   ,              54   ,                2107   ,        100   ,                       33   ,                       3449   ,                      216   ,                 111.7   ,              90.1   ,               10.7   ,             93.0   , 0.9375   ,               51.0   ,                 10370   ,
2022-04-16 09:17:37 ,        1216.0   ,           1750.0   ,               74.0   ,              54   ,                2108   ,        100   ,                       30   ,                       3252   ,                      216   ,                  96.9   ,              86.6   ,               10.7   ,             93.2   , 0.9375   ,               50.0   ,                 10382   ,
2022-04-16 09:17:38 ,        1216.0   ,           1750.0   ,               74.0   ,              54   ,                2108   ,        100   ,                       37   ,                       3251   ,                      216   ,                  97.8   ,              94.3   ,               10.7   ,             94.5   , 0.9313   ,               50.0   ,                 10362   ,
2022-04-16 09:17:39 ,        1216.0   ,           1750.0   ,               75.0   ,              53   ,                2089   ,         99   ,                       19   ,                       3266   ,                      188   ,                  96.6   ,              80.3   ,               10.7   ,             94.5   , 0.9375   ,               50.0   ,                 10369   ,
2022-04-16 09:17:40 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2072   ,          0   ,                        1   ,                       2772   ,                      186   ,                  38.4   ,              21.3   ,               10.7   ,             84.1   , 0.9500   ,               47.0   ,                 10367   ,
2022-04-16 09:17:41 ,        1216.0   ,           1750.0   ,               73.0   ,              53   ,                2073   ,          0   ,                        1   ,                       2776   ,                      186   ,                  37.8   ,              21.1   ,               10.7   ,             84.1   , 0.9500   ,               50.0   ,                 10379   ,
2022-04-16 09:17:42 ,        1216.0   ,           1750.0   ,               72.0   ,              53   ,                2074   ,        100   ,                       58   ,                       2765   ,                      190   ,                 110.9   ,              83.7   ,               10.7   ,             91.1   , 0.9437   ,               50.0   ,                 10341   ,
2022-04-16 09:17:43 ,        1216.0   ,           1750.0   ,               72.0   ,              53   ,                2072   ,        100   ,                       48   ,                       2808   ,                      187   ,                 102.6   ,              86.8   ,               10.7   ,             94.3   , 0.9313   ,               53.0   ,                 10323   ,
2022-04-16 09:17:44 ,        1216.0   ,           1750.0   ,               73.0   ,              53   ,                2069   ,         99   ,                       19   ,                       2845   ,                      187   ,                 101.6   ,              86.4   ,               10.7   ,             94.8   , 0.9313   ,               54.0   ,                 10325   ,
2022-04-16 09:17:45 ,        1216.0   ,           1750.0   ,               73.0   ,              53   ,                2036   ,         27   ,                        7   ,                       2877   ,                      187   ,                 107.5   ,              88.0   ,               10.7   ,             94.7   , 0.9313   ,               53.0   ,                 10334   ,
2022-04-16 09:17:46 ,        1216.0   ,           1750.0   ,               72.0   ,              53   ,                2031   ,        100   ,                       55   ,                       2890   ,                      187   ,                  86.0   ,              38.4   ,               10.7   ,             93.8   , 0.9313   ,               53.0   ,                 10325   ,
2022-04-16 09:17:47 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2029   ,         94   ,                       34   ,                       2901   ,                      187   ,                 106.2   ,              64.4   ,               10.7   ,             94.6   , 0.9313   ,               53.0   ,                 10322   ,
2022-04-16 09:17:48 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2028   ,        100   ,                       48   ,                       2744   ,                      187   ,                  96.9   ,             102.3   ,               10.7   ,             94.1   , 0.9313   ,               53.0   ,                 10322   ,
2022-04-16 09:17:49 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2029   ,        100   ,                       30   ,                       2760   ,                      187   ,                 111.0   ,              95.0   ,               10.7   ,             93.3   , 0.9375   ,               52.0   ,                 10331   ,
2022-04-16 09:17:50 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2027   ,         40   ,                       10   ,                       2669   ,                      187   ,                 108.5   ,              89.8   ,               10.7   ,             94.9   , 0.9313   ,               51.0   ,                 10405   ,
2022-04-16 09:17:51 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2029   ,          0   ,                        1   ,                       2689   ,                      187   ,                  38.8   ,              22.1   ,               10.7   ,             93.3   , 0.9375   ,               51.0   ,                 10377   ,
2022-04-16 09:17:52 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2028   ,        100   ,                       61   ,                       2693   ,                      187   ,                 100.8   ,              85.9   ,               10.7   ,             93.8   , 0.9375   ,               51.0   ,                 10397   ,
2022-04-16 09:17:53 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2028   ,        100   ,                       61   ,                       2691   ,                      187   ,                  95.0   ,              77.7   ,               10.7   ,             94.1   , 0.9375   ,               51.0   ,                 10330   ,
2022-04-16 09:17:54 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2027   ,        100   ,                       48   ,                       2683   ,                      187   ,                 109.7   ,              85.5   ,               10.7   ,             93.6   , 0.9375   ,               50.0   ,                 10329   ,
2022-04-16 09:17:55 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2028   ,         91   ,                       62   ,                       2677   ,                      187   ,                 103.2   ,              91.0   ,               10.7   ,             94.0   , 0.9313   ,               50.0   ,                 10325   ,
2022-04-16 09:17:56 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2028   ,         96   ,                       51   ,                       2678   ,                      187   ,                 101.8   ,             111.7   ,               10.7   ,             94.3   , 0.9313   ,               51.0   ,                 10333   ,
2022-04-16 09:17:57 ,        1216.0   ,           1750.0   ,               75.0   ,              53   ,                2027   ,         76   ,                       42   ,                       2675   ,                      187   ,                 114.4   ,              95.1   ,               10.7   ,             95.2   , 0.9313   ,               51.0   ,                 10330   ,
2022-04-16 09:17:58 ,        1216.0   ,           1750.0   ,               75.0   ,              53   ,                2029   ,        100   ,                       66   ,                       2854   ,                      187   ,                 104.9   ,              83.4   ,               10.7   ,             94.0   , 0.9313   ,               50.0   ,                 10339   ,
2022-04-16 09:17:59 ,        1216.0   ,           1750.0   ,               75.0   ,              53   ,                2027   ,        100   ,                       45   ,                       2864   ,                      187   ,                 107.8   ,              83.3   ,               10.7   ,             94.0   , 0.9375   ,               52.0   ,                 10310   ,
2022-04-16 09:18:00 ,        1216.0   ,           1750.0   ,               75.0   ,              53   ,                2027   ,         91   ,                       34   ,                       2877   ,                      187   ,                 122.4   ,              79.5   ,               10.7   ,             94.3   , 0.9375   ,               51.0   ,                 10314   ,
2022-04-16 09:18:01 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2028   ,        100   ,                       50   ,                       2901   ,                      187   ,                 102.3   ,              81.5   ,               10.7   ,             93.9   , 0.9375   ,               52.0   ,                 10316   ,
2022-04-16 09:18:02 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2028   ,        100   ,                       45   ,                       2912   ,                      187   ,                 101.0   ,              67.4   ,               10.7   ,             94.1   , 0.9375   ,               52.0   ,                 10339   ,
2022-04-16 09:18:03 ,        1216.0   ,           1750.0   ,               75.0   ,              53   ,                2027   ,        100   ,                       46   ,                       2927   ,                      187   ,                  76.8   ,              98.3   ,               10.7   ,             94.3   , 0.9313   ,               51.0   ,                 10325   ,
2022-04-16 09:18:04 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2028   ,        100   ,                       64   ,                       2961   ,                      187   ,                  99.8   ,              87.7   ,               10.7   ,             94.4   , 0.9375   ,               50.0   ,                 10350   ,
2022-04-16 09:18:05 ,        1216.0   ,           1750.0   ,               75.0   ,              53   ,                2028   ,        100   ,                       37   ,                       2980   ,                      187   ,                 103.9   ,              80.2   ,               10.7   ,             94.6   , 0.9375   ,               53.0   ,                 10365   ,
2022-04-16 09:18:06 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2029   ,        100   ,                       45   ,                       2987   ,                      187   ,                 101.3   ,              78.2   ,               10.7   ,             94.4   , 0.9375   ,               53.0   ,                 10364   ,
2022-04-16 09:18:07 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2028   ,        100   ,                       43   ,                       2993   ,                      187   ,                 105.1   ,              72.2   ,               10.7   ,             93.7   , 0.9375   ,               50.0   ,                 10368   ,
2022-04-16 09:18:08 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2029   ,         92   ,                       45   ,                       3024   ,                      187   ,                  98.2   ,              80.8   ,               10.7   ,             94.5   , 0.9375   ,               51.0   ,                 10380   ,
2022-04-16 09:18:09 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2030   ,        100   ,                       43   ,                       3029   ,                      187   ,                  79.5   ,              79.7   ,               10.7   ,             93.7   , 0.9375   ,               52.0   ,                 10379   ,
2022-04-16 09:18:10 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2027   ,         87   ,                       44   ,                       3033   ,                      187   ,                 116.2   ,              88.5   ,               10.7   ,             94.9   , 0.9313   ,               50.0   ,                 10381   ,
2022-04-16 09:18:11 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2028   ,         94   ,                       23   ,                       3051   ,                      187   ,                 108.3   ,              90.4   ,               10.7   ,             94.9   , 0.9313   ,               52.0   ,                 10382   ,
2022-04-16 09:18:12 ,        1216.0   ,           1750.0   ,               75.0   ,              53   ,                2028   ,        100   ,                       59   ,                       3065   ,                      187   ,                  97.6   ,              85.3   ,               10.7   ,             93.9   , 0.9313   ,               53.0   ,                 10389   ,
2022-04-16 09:18:13 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2028   ,        100   ,                       45   ,                       3066   ,                      187   ,                 111.5   ,              87.2   ,               10.7   ,             94.6   , 0.9313   ,               52.0   ,                 10382   ,
2022-04-16 09:18:14 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2029   ,        100   ,                       61   ,                       3075   ,                      187   ,                  91.9   ,              88.4   ,               10.7   ,             94.1   , 0.9375   ,               51.0   ,                 10383   ,
2022-04-16 09:18:15 ,        1216.0   ,           1750.0   ,               75.0   ,              53   ,                2029   ,         59   ,                       25   ,                       3101   ,                      187   ,                 108.9   ,              82.2   ,               10.7   ,             94.5   , 0.9313   ,               51.0   ,                 10386   ,
2022-04-16 09:18:16 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2028   ,        100   ,                       63   ,                       3122   ,                      187   ,                 106.0   ,              83.3   ,               10.7   ,             94.9   , 0.9313   ,               51.0   ,                 10397   ,
2022-04-16 09:18:17 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2029   ,         93   ,                       16   ,                       3141   ,                      187   ,                 109.5   ,              95.9   ,               10.7   ,            101.6   , 0.9313   ,               50.0   ,                 10385   ,
2022-04-16 09:18:18 ,        1216.0   ,           1750.0   ,               75.0   ,              53   ,                2028   ,        100   ,                       33   ,                       3155   ,                      187   ,                 101.8   ,              81.8   ,               10.7   ,             94.0   , 0.9375   ,               50.0   ,                 10384   ,
2022-04-16 09:18:19 ,        1216.0   ,           1750.0   ,               75.0   ,              53   ,                2029   ,        100   ,                       72   ,                       3174   ,                      187   ,                  94.5   ,              97.9   ,               10.7   ,             94.4   , 0.9313   ,               51.0   ,                 10391   ,
2022-04-16 09:18:20 ,        1216.0   ,           1750.0   ,               75.0   ,              53   ,                2027   ,        100   ,                       44   ,                       3199   ,                      187   ,                  94.8   ,              86.3   ,               10.7   ,             94.3   , 0.9375   ,               50.0   ,                 10378   ,
2022-04-16 09:18:21 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2029   ,         97   ,                       15   ,                       3199   ,                      187   ,                 115.7   ,              85.8   ,               10.7   ,             94.9   , 0.9313   ,               52.0   ,                 10378   ,
2022-04-16 09:18:22 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2029   ,         97   ,                       46   ,                       3200   ,                      187   ,                 103.2   ,              77.8   ,               10.7   ,             94.1   , 0.9375   ,               51.0   ,                 10384   ,
2022-04-16 09:18:23 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2027   ,        100   ,                       42   ,                       3205   ,                      187   ,                 100.8   ,              63.4   ,               10.7   ,             93.3   , 0.9375   ,               49.0   ,                 10385   ,
2022-04-16 09:18:24 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2028   ,         82   ,                       42   ,                       3205   ,                      203   ,                 119.7   ,              85.5   ,               10.7   ,             94.5   , 0.9313   ,               50.0   ,                 10397   ,
2022-04-16 09:18:25 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2029   ,        100   ,                       74   ,                       3206   ,                      203   ,                  87.4   ,              79.2   ,               10.7   ,             94.0   , 0.9375   ,               52.0   ,                 10403   ,
2022-04-16 09:18:26 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2028   ,        100   ,                       43   ,                       3211   ,                      203   ,                  88.7   ,              96.5   ,               10.7   ,             93.9   , 0.9375   ,               52.0   ,                 10408   ,
2022-04-16 09:18:27 ,        1216.0   ,           1750.0   ,               74.0   ,              53   ,                2027   ,        100   ,                       51   ,                       3212   ,                      203   ,                  96.9   ,              87.2   ,               10.7   ,             93.6   , 0.9375   ,               51.0   ,                 10412   ,
2022-04-16 09:18:28 ,        1216.0   ,           1750.0   ,               74.0   ,              52   ,                1995   ,        100   ,                       34   ,                       3215   ,                      203   ,                  93.1   ,              82.8   ,               10.7   ,             93.8   , 0.9313   ,               54.0   ,                 10437   ,
2022-04-16 09:18:29 ,        1216.0   ,           1750.0   ,               74.0   ,              52   ,                1988   ,         99   ,                       16   ,                       3218   ,                      203   ,                 111.1   ,              78.6   ,               10.7   ,             94.7   , 0.9313   ,               53.0   ,                 10438   ,
2022-04-16 09:18:30 ,        1216.0   ,           1750.0   ,               74.0   ,              52   ,                1989   ,         99   ,                       57   ,                       3226   ,                      203   ,                  90.7   ,              85.1   ,               10.7   ,             94.1   , 0.9313   ,               52.0   ,                 10442   ,
2022-04-16 09:18:31 ,        1216.0   ,           1750.0   ,               74.0   ,              52   ,                1992   ,        100   ,                       48   ,                       3233   ,                      203   ,                 109.2   ,              92.8   ,               10.7   ,             95.2   , 0.9313   ,               51.0   ,                 10446   ,
2022-04-16 09:18:32 ,        1216.0   ,           1750.0   ,               74.0   ,              52   ,                1989   ,        100   ,                       55   ,                       3251   ,                      203   ,                  87.1   ,              83.0   ,               10.7   ,             94.0   , 0.9313   ,               52.0   ,                 10442   ,
2022-04-16 09:18:33 ,        1216.0   ,           1750.0   ,               74.0   ,              52   ,                1992   ,        100   ,                       48   ,                       3254   ,                      203   ,                 100.5   ,             114.7   ,               10.7   ,             94.7   , 0.9313   ,               51.0   ,                 10454   ,
2022-04-16 09:18:34 ,        1216.0   ,           1750.0   ,               74.0   ,              52   ,                1991   ,        100   ,                       64   ,                       3265   ,                      203   ,                  95.9   ,              82.8   ,               10.7   ,             94.8   , 0.9313   ,               52.0   ,                 10464   ,
2022-04-16 09:18:35 ,        1216.0   ,           1750.0   ,               74.0   ,              52   ,                1989   ,         99   ,                       18   ,                       3269   ,                      203   ,                  92.3   ,              81.7   ,               10.7   ,             94.5   , 0.9375   ,               51.0   ,                 10459   ,
2022-04-16 09:18:36 ,        1216.0   ,           1750.0   ,               74.0   ,              52   ,                1989   ,         52   ,                       27   ,                       3271   ,                      203   ,                 103.6   ,              90.4   ,               10.7   ,             95.0   , 0.9313   ,               52.0   ,                 10465   ,
2022-04-16 09:18:37 ,        1216.0   ,           1750.0   ,               74.0   ,              52   ,                1990   ,         99   ,                       16   ,                       3276   ,                      203   ,                 106.1   ,              80.9   ,               10.7   ,             93.8   , 0.9375   ,               49.0   ,                 10464   ,
2022-04-16 09:18:38 ,        1216.0   ,           1750.0   ,               74.0   ,              52   ,                1990   ,         99   ,                       48   ,                       3281   ,                      203   ,                 113.7   ,             108.5   ,               10.7   ,             94.0   , 0.9313   ,               50.0   ,                 10476   ,
2022-04-16 09:18:39 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1988   ,         95   ,                       41   ,                       3291   ,                      195   ,                 100.3   ,              75.5   ,               10.7   ,             94.1   , 0.9313   ,               52.0   ,                 10471   ,
2022-04-16 09:18:40 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1988   ,        100   ,                       45   ,                       3304   ,                      184   ,                  99.3   ,              88.5   ,               10.7   ,             93.7   , 0.9375   ,               51.0   ,                 10467   ,
2022-04-16 09:18:41 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1990   ,        100   ,                       57   ,                       3298   ,                      180   ,                  87.9   ,              89.5   ,               10.7   ,             93.9   , 0.9313   ,               51.0   ,                 10477   ,
2022-04-16 09:18:42 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1990   ,        100   ,                       50   ,                       3292   ,                      182   ,                  91.9   ,              97.0   ,               10.7   ,             94.0   , 0.9313   ,               54.0   ,                 10468   ,
2022-04-16 09:18:43 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1989   ,        100   ,                       55   ,                       3279   ,                      182   ,                 101.8   ,              98.6   ,               10.7   ,             94.3   , 0.9313   ,               52.0   ,                 10450   ,
2022-04-16 09:18:44 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1988   ,        100   ,                       57   ,                       3276   ,                      182   ,                  87.5   ,             105.4   ,               10.7   ,             93.2   , 0.9375   ,               52.0   ,                 10451   ,
2022-04-16 09:18:45 ,        1216.0   ,           1750.0   ,               74.0   ,              52   ,                1990   ,         14   ,                        0   ,                       3277   ,                      183   ,                 114.9   ,              69.1   ,               10.7   ,             93.7   , 0.9375   ,               52.0   ,                 10454   ,
2022-04-16 09:18:46 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1991   ,         95   ,                       52   ,                       3280   ,                      183   ,                 113.6   ,              77.6   ,               10.7   ,             94.1   , 0.9375   ,               50.0   ,                 10457   ,
2022-04-16 09:18:47 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1989   ,        100   ,                       39   ,                       3284   ,                      195   ,                 111.2   ,              85.4   ,               10.7   ,             93.5   , 0.9375   ,               51.0   ,                 10459   ,
2022-04-16 09:18:48 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1989   ,        100   ,                       56   ,                       3285   ,                      195   ,                  87.5   ,              90.1   ,               10.7   ,             94.1   , 0.9313   ,               51.0   ,                 10464   ,
2022-04-16 09:18:49 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1990   ,         96   ,                       33   ,                       3285   ,                      195   ,                 101.3   ,              70.9   ,               10.7   ,             94.3   , 0.9375   ,               51.0   ,                 10466   ,
2022-04-16 09:18:50 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1989   ,        100   ,                       36   ,                       3286   ,                      195   ,                 119.0   ,              99.2   ,               10.7   ,             95.1   , 0.9313   ,               50.0   ,                 10465   ,
2022-04-16 09:18:51 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1988   ,        100   ,                       65   ,                       3286   ,                      195   ,                  88.7   ,              98.6   ,               10.7   ,             93.2   , 0.9375   ,               51.0   ,                 10464   ,
2022-04-16 09:18:52 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1990   ,        100   ,                       27   ,                       3286   ,                      195   ,                 116.3   ,              70.5   ,               10.7   ,             94.2   , 0.9313   ,               51.0   ,                 10469   ,
2022-04-16 09:18:53 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1989   ,        100   ,                       44   ,                       3287   ,                      195   ,                 104.8   ,             108.3   ,               10.7   ,             95.0   , 0.9313   ,               52.0   ,                 10493   ,
2022-04-16 09:18:54 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1988   ,         88   ,                       66   ,                       3288   ,                      195   ,                 101.7   ,              86.9   ,               10.7   ,             93.9   , 0.9375   ,               52.0   ,                 10488   ,
2022-04-16 09:18:55 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1989   ,        100   ,                       41   ,                       3288   ,                      195   ,                 107.0   ,              88.4   ,               10.7   ,             94.6   , 0.9313   ,               51.0   ,                 10565   ,
2022-04-16 09:18:56 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1989   ,        100   ,                       63   ,                       3288   ,                      195   ,                 100.7   ,              83.6   ,               10.7   ,             93.6   , 0.9375   ,               52.0   ,                 10482   ,
2022-04-16 09:18:57 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1989   ,        100   ,                       73   ,                       3288   ,                      195   ,                  91.8   ,             102.9   ,               10.7   ,             94.2   , 0.9313   ,               52.0   ,                 10485   ,
2022-04-16 09:18:58 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1990   ,         92   ,                       40   ,                       3288   ,                      195   ,                  90.9   ,              78.3   ,               10.7   ,             93.3   , 0.9375   ,               52.0   ,                 10491   ,
2022-04-16 09:18:59 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1991   ,         92   ,                       34   ,                       3288   ,                      195   ,                 122.3   ,              64.4   ,               10.7   ,             94.6   , 0.9313   ,               52.0   ,                 10474   ,
2022-04-16 09:19:00 ,        1216.0   ,           1750.0   ,               75.0   ,              52   ,                1989   ,         65   ,                       31   ,                       3290   ,                      195   ,                 106.3   ,              92.1   ,               10.7   ,             92.8   , 0.9375   ,               48.0   ,                 10474   ,
2022-04-16 09:19:01 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1967   ,         46   ,                       15   ,                       3292   ,                      195   ,                  95.8   ,              84.7   ,               10.7   ,             94.2   , 0.9313   ,               51.0   ,                 10470   ,
2022-04-16 09:19:02 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1953   ,        100   ,                       68   ,                       3291   ,                      195   ,                  90.0   ,              61.5   ,               10.7   ,             94.2   , 0.9375   ,               54.0   ,                 10470   ,
2022-04-16 09:19:03 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1951   ,        100   ,                       55   ,                       3294   ,                      195   ,                 112.6   ,              89.8   ,               10.7   ,             95.2   , 0.9313   ,               51.0   ,                 10470   ,
2022-04-16 09:19:04 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1952   ,         99   ,                       15   ,                       3305   ,                      195   ,                 113.1   ,              78.8   ,               10.7   ,             94.8   , 0.9375   ,               52.0   ,                 10485   ,
2022-04-16 09:19:05 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1952   ,        100   ,                       66   ,                       3309   ,                      195   ,                  82.5   ,              91.5   ,               10.7   ,             93.0   , 0.9375   ,               53.0   ,                 10484   ,
2022-04-16 09:19:06 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1951   ,        100   ,                       40   ,                       3310   ,                      195   ,                  90.6   ,             102.4   ,               10.7   ,             93.6   , 0.9375   ,               52.0   ,                 10485   ,
2022-04-16 09:19:07 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1952   ,         45   ,                       10   ,                       3325   ,                      195   ,                 111.4   ,              85.5   ,               10.7   ,             94.5   , 0.9313   ,               51.0   ,                 10472   ,
2022-04-16 09:19:08 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1953   ,         99   ,                       26   ,                       3329   ,                      195   ,                  96.2   ,              83.0   ,               10.7   ,             94.4   , 0.9375   ,               54.0   ,                 10476   ,
2022-04-16 09:19:09 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1952   ,        100   ,                       45   ,                       3332   ,                      195   ,                 109.5   ,              81.2   ,               10.7   ,             93.6   , 0.9375   ,               51.0   ,                 10461   ,
2022-04-16 09:19:10 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1952   ,         96   ,                       40   ,                       3333   ,                      195   ,                 103.5   ,              93.2   ,               10.7   ,             94.6   , 0.9375   ,               52.0   ,                 10443   ,
2022-04-16 09:19:11 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1952   ,         97   ,                       26   ,                       3353   ,                      195   ,                 106.6   ,              82.4   ,               10.7   ,             94.1   , 0.9375   ,               51.0   ,                 10456   ,
2022-04-16 09:19:12 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1951   ,         79   ,                       31   ,                       3361   ,                      195   ,                 105.3   ,              92.1   ,               10.7   ,             95.2   , 0.9313   ,               52.0   ,                 10455   ,
2022-04-16 09:19:13 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1952   ,        100   ,                       41   ,                       3363   ,                      195   ,                  96.8   ,              92.3   ,               10.7   ,             93.8   , 0.9375   ,               50.0   ,                 10441   ,
2022-04-16 09:19:14 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1951   ,         97   ,                       50   ,                       3359   ,                      183   ,                 102.5   ,              68.6   ,               10.7   ,             94.5   , 0.9313   ,               52.0   ,                 10432   ,
2022-04-16 09:19:15 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1951   ,        100   ,                       45   ,                       3360   ,                      183   ,                  79.6   ,              99.1   ,               10.7   ,             94.1   , 0.9375   ,               53.0   ,                 10436   ,
2022-04-16 09:19:16 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1951   ,        100   ,                       38   ,                       3360   ,                      183   ,                  97.3   ,              91.2   ,               10.7   ,             94.1   , 0.9313   ,               51.0   ,                 10436   ,
2022-04-16 09:19:17 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1951   ,         96   ,                       50   ,                       3359   ,                      183   ,                 101.5   ,              94.8   ,               10.7   ,             94.3   , 0.9313   ,               51.0   ,                 10432   ,
2022-04-16 09:19:18 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1952   ,        100   ,                       44   ,                       3333   ,                      203   ,                 114.0   ,              85.2   ,               10.7   ,             94.4   , 0.9313   ,               50.0   ,                 10455   ,
2022-04-16 09:19:19 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1952   ,         95   ,                       29   ,                       3317   ,                      203   ,                 127.4   ,              82.2   ,               10.7   ,             95.1   , 0.9313   ,               51.0   ,                 10453   ,
2022-04-16 09:19:20 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1952   ,        100   ,                       38   ,                       3317   ,                      203   ,                 102.6   ,              93.8   ,               10.7   ,             93.5   , 0.9375   ,               53.0   ,                 10484   ,
2022-04-16 09:19:21 ,        1216.0   ,           1750.0   ,               75.0   ,              51   ,                1951   ,         89   ,                       41   ,                       3312   ,                      203   ,                 109.5   ,              80.9   ,               10.7   ,             94.4   , 0.9375   ,               53.0   ,                 10490   ,
